           0   1.00000000    
           1   2.20000005    
           2   3.80132723    
           3   5.57528019    
           4   7.22504520    
           5   8.47738552    
           6   9.15491962    
           7   9.20723438    
           8   8.70021248    
           9   7.77771378    
          10   6.61447096    
          11   5.37557030    
          12   4.19062853    
          13   3.14373899    
          14   2.27570701    
          15   1.59338403    
          16   1.08133864    
          17  0.712585330    
          18  0.456724644    
          19  0.285133660    
          20  0.173615992    
          21  0.103227288    
          22   5.99973798E-02
          23   3.41218002E-02
          24   1.90058108E-02
          25   1.03766527E-02
