          59         -25
          50          16
        -122          88
          44          94
         -87          61
          46         -56
         -24          28
           0          84
          96         -48
         116         -42
          -4         -22
          -3         191
         -20        -120
         -23          93
          36          88
          79        -111
          55          65
         157          25
          18         -34
         -26        -138
        -105          67
         -23        -101
          39          39
         -54         -80
         -34         -44
        -150           4
        -113           7
         -93         113
          47          53
         -47          21
          79          13
          77         -37
         -29          77
          61          73
         120         -58
         180          -8
          61          11
          43         -13
          52         -56
          76          22
          -9          -5
        -130          98
          36          28
         -66         -32
          29          31
          -7         -51
          21          -5
          51         -21
         102         100
         -51         -11
          90           4
         123          35
         -51          23
          26          70
         -68         104
           1          95
        -160         -52
         -95         -29
          71          17
          93          29
           1        -275
          -3         -41
         123          25
         -11         -65
        -142          28
         -35         -73
          33         -37
          49        -109
          45         -33
         -21         -51
         -66          28
          25          11
        -100          -8
          42         -54
         -67           5
         -92          64
        -142          72
          -7          29
          42         -80
           6          76
          93          43
        -181         -21
         178          72
         -37          37
          27          75
          28          98
         -36          14
          35          57
          36          10
         -20          66
         -41         -37
          43          19
         -76           4
         -20          92
           2         -70
          18          82
         -61          43
          -1         -67
         -82          64
          -4         -68
          47           7
         -55         -65
         -71         -31
         -46         -90
         100          24
          59         -81
          35         -25
          28         -30
          60         -94
         -34          32
         -17         -97
          33        -185
        -131          45
         -49         -11
         178         -10
         -41         101
          20         -34
         -74        -132
          74          44
          54         150
         125        -111
          72         -28
          20          68
        -117           9
         -15         -43
         -11          85
         -64          78
          -3          99
          72        -114
          -4           8
         -72          32
         -19        -213
         -50          16
         -47         -53
         -80          30
          88         110
         -70         142
          53         -65
          23          -7
          60          50
          76         -54
        -103         -75
         -15          57
         -18          30
        -143         -47
          88          72
         -56          42
        -108          30
         -78         -80
          23         157
          -9          13
          -5         -47
          24         -84
          11         -13
          16         -32
         -48         -52
          20        -102
        -128          68
          19          87
         -47          23
        -102         104
        -149          91
         -81         -39
         143          47
        -127          27
         -17         -21
         119         -37
        -110          60
          -4         -22
           0         -34
           5         -11
          88         -46
          20          38
         -40         126
          51          69
          33         -97
         -38         -96
         -71         -77
        -166         112
          30           4
         -26          20
          20         -26
          33          11
          86          32
          32          22
         -56          94
          -1          75
          -6          16
          -4        -182
         -13          21
         -38          24
         -50        -112
          24           8
          21          87
         -64        -108
         124         -62
          17          21
         -46         -96
        -134          50
        -125         -53
        -115          -3
          12         -68
          16         -48
         -59         -29
          83          99
         -63          95
          48         164
          -6         -26
         -25         -75
          27        -131
        -108           4
         112          12
         -60          58
          34           4
           3          71
         -27          65
          -6          30
         -17         -35
          32         -32
         171          29
         -38         -52
         -59         141
         -14        -168
         -80         -76
          50          36
         -45         -27
          46          60
         -24          72
          95         -23
          70         -16
          64        -122
          -5          19
         -41         -77
          25         139
          -3          17
          22          94
        -108          48
          20          58
         -96          -6
         -13          33
         -47         -43
         -55         -47
          24          48
          49          29
        -103         115
        -150          70
          27          81
         -61         -79
         -12          10
          67         115
         -10        -106
         -20         -16
         -38         -44
         -34           4
          23          11
        -146         -78
          65          23
         -18          94
          96         102
          77         -17
         -13           5
         -98         -52
          31         -41
         -47          29
          53         -27
         -75         123
          97        -123
         -19          61
         -32         -98
         -87         -43
           1          21
         -76          14
         -89         -21
         -10          48
         -25         -21
          68          20
         -23         -27
          51         -79
         -69          -3
          -5         -51
         -80        -126
         137          35
          15         -19
        -115        -145
         -49          53
         -90         -86
        -126          68
        -129          57
          54        -100
          -5          21
         -82         -58
         -75         -73
         103          37
         -20         -92
         -72          20
           3          55
         -53         -63
         -15         -21
          20        -276
        -159          19
          13         -71
         -33         105
        -110          72
         -35          53
          35         111
          29         -39
         -22          90
         103         -81
         -89         -73
          60         -56
         -44         -16
          -8         -46
        -125           1
         -58         166
         -86          28
         156          10
          35          33
        -133          37
          -2          36
         -11         -79
          38        -120
         -63          47
         -54         -10
         -22         126
           4         -66
         -97        -117
         -37          15
        -164          72
         -15         109
          -5         -39
           3         -63
         -91          17
         -69        -143
           9          47
          55         -25
          28         -52
         -32          -8
          60          -6
         -90          -4
         -93          57
          -5         -97
          80         -40
           0         -70
         -49         -59
         100          82
         -53          79
         -32          24
          49         -33
         -40          92
         -37         -39
          -6          10
          26        -154
         -86           2
        -174          34
         -17        -181
          25         -27
         130          -2
         -97         -39
         -72        -142
          79          41
          30          30
           8         -12
          64        -156
          22          58
         -78          74
          64           2
          39         -17
          49         -69
          61          69
          32         -10
          11          17
          47        -139
        -102          -8
         123         -47
         -90         -86
         -78         -64
         -27          15
         -22         -38
         148         -70
           4          66
          10          38
          -9         -55
         -36        -148
         -15         -21
          95           5
          77         -57
         -62          30
           8        -168
         148          -6
         151          89
         154           6
         100         -94
         -78        -146
         -93         -89
          97          -3
          76         -96
         -72         -74
          34         118
          86         -14
         103          -1
           3        -131
          90          36
         -52          86
          50         112
          55        -107
         -28         -38
          24         -86
         -70        -146
          19          91
          40          66
         -44         -74
          35         -43
        -121          45
          58          14
          57          63
         -12         200
          18         -12
          66          22
         112           4
         -78         176
          85         -19
         122         -84
          65         -19
          30         -72
         -64         -34
         -15          65
         -65         -25
          20        -108
          17          49
         -19          11
         -31         -27
        -173          27
         -46        -178
          12         -64
          39          75
          34           6
           8          26
         -75          19
          64          -2
         -92          32
         193         -35
          46         -68
         -50        -140
          76          72
          32          78
         103          43
         -22         -54
          23         -27
         -71        -127
         -49         -79
          36         -58
